Dapma7bEVm028647	CYP4V2;CYP4X1
Dapma7bEVm002744	CTBS
Dapma7bEVm017686	
Dapma7bEVm020983	
Dapma7bEVm017068	
Dapma7bEVm019117	ARHGEF10;ARHGEF10L;ARHGEF17
Dapma7bEVm022781	THAP9
Dapma7bEVm028503	
Dapma7bEVm015858	CHI3L1;CHI3L2;CHIA;CHIT1;OVGP1
Dapma7bEVm030431	
Dapma7bEVm017722	
Dapma7bEVm017085	RPS23
Dapma7bEVm029011	
Dapma7bEVm025228	ITPA
Dapma7bEVm024509	ZNF106
Dapma7bEVm014347	MAN2B1;MAN2B2
Dapma7bEVm020477	RPL35A
Dapma7bEVm019831	
Dapma7bEVm017516	
Dapma7bEVm020589	
Dapma7bEVm019975	HSD17B14
Dapma7bEVm020242	CNN1;CNN2;CNN3;HEL-S-14;TAGLN2;TAGLN3
Dapma7bEVm019719	ENO1;ENO2;ENO3
Dapma7bEVm017535	
Dapma7bEVm020276	FKBP14;FKBP7
Dapma7bEVm017514	SV2A;SV2B;SV2C
Dapma7bEVm020371	NDUFB11
Dapma7bEVm021045	
Dapma7bEVm020646	
Dapma7bEVm023804	
Dapma7bEVm018911	
Dapma7bEVm016730	
Dapma7bEVm028946	
Dapma7bEVm030436	
Dapma7bEVm012596	
Dapma7bEVm014369	HNRNPA0;HNRNPA1;HNRNPA1L2;HNRNPA2B1;HNRNPA3;HNRPA1;RP11-78J21.1
Dapma7bEVm007653	
Dapma7bEVm028234	
Dapma7bEVm018933	
Dapma7bEVm028691	
Dapma7bEVm029035	
Dapma7bEVm013800	ADC;AZIN1;AZIN2;ODC1
Dapma7bEVm017478	
Dapma7bEVm028303	
Dapma7bEVm024380	
Dapma7bEVm029180	
Dapma7bEVm019659	
Dapma7bEVm023066	
Dapma7bEVm024528	PABPC1;PABPC1L;PABPC1L2A;PABPC1L2B;PABPC3;PABPC4;PABPC4L;PABPC5
Dapma7bEVm017719	
Dapma7bEVm017723	UQCR10
Dapma7bEVm028582	SEC62;TLOC1
Dapma7bEVm010095	
Dapma7bEVm028726	
Dapma7bEVm023468	
Dapma7bEVm027329	
Dapma7bEVm024088	
Dapma7bEVm028936	
Dapma7bEVm006221	GPR83
Dapma7bEVm023242	
Dapma7bEVm017695	HRSP12;RIDA
Dapma7bEVm017069	
Dapma7bEVm027483	
Dapma7bEVm005298	ABRAXAS1;ABRAXAS2
Dapma7bEVm001042	PHKA1;PHKA2;PHKB
Dapma7bEVm013342	ALG12;ZBED1;ZBED4;ZBED6
Dapma7bEVm000674	RUFY1;RUFY2;RUFY3
Dapma7bEVm006351	
Dapma7bEVm000069	SOWAHA;SOWAHB;SOWAHC;SOWAHD
Dapma7bEVm000799	DUSP16;DUSP8
Dapma7bEVm001497	SPDEF
Dapma7bEVm008179	
Dapma7bEVm016731	
Dapma7bEVm030448	RCC1L
Dapma7bEVm001775	
Dapma7bEVm022870	
Dapma7bEVm006811	IMP4
Dapma7bEVm007294	
Dapma7bEVm028426	
Dapma7bEVm027454	TPO
Dapma7bEVm029348	
Dapma7bEVm023257	DSCAM;DSCAML1
Dapma7bEVm016031	
Dapma7bEVm016163	
Dapma7bEVm027775	CLK1;CLK2;CLK3;CLK4
Dapma7bEVm006828	
Dapma7bEVm000321	CYP3A4;CYP3A43;CYP3A5;CYP3A7;CYP3A7-CYP3A51P;TBXAS1
Dapma7bEVm029399	POLR2A;POLR3A
Dapma7bEVm027694	RPAP3
Dapma7bEVm028887	
Dapma7bEVm027534	RSAD2
Dapma7bEVm006600	METTL24
Dapma7bEVm015279	
Dapma7bEVm014430	
Dapma7bEVm006936	
Dapma7bEVm014892	
Dapma7bEVm013368	
Dapma7bEVm030462	
Dapma7bEVm027210	
Dapma7bEVm014328	
Dapma7bEVm027213	
Dapma7bEVm013855	
Dapma7bEVm027204	
Dapma7bEVm024641	
Dapma7bEVm012476	
Dapma7bEVm013003	
Dapma7bEVm008322	
Dapma7bEVm030479	
Dapma7bEVm018381	
Dapma7bEVm012036	ALX1;ALX3;ALX4;ARX;DRGX;HEL23;RAX;RAX2
Dapma7bEVm030484	RAP1GA1;RAP1GAP;RAP1GAP2
Dapma7bEVm019197	
Dapma7bEVm027044	
Dapma7bEVm018920	
Dapma7bEVm024005	
Dapma7bEVm025444	
Dapma7bEVm007501	INMT;NNMT;PNMT
Dapma7bEVm022499	CUBN
Dapma7bEVm027153	
Dapma7bEVm016313	
Dapma7bEVm014312	
Dapma7bEVm026088	
Dapma7bEVm018382	
Dapma7bEVm026812	
Dapma7bEVm027217	
Dapma7bEVm018989	C8orf33;LOC105373926;LOC105374103;LOC105376526;LOC105376906;LOC105379356;LOC107984745;LOC112267992;RTL1
Dapma7bEVm017466	
Dapma7bEVm027150	
Dapma7bEVm014251	
Dapma7bEVm026904	
Dapma7bEVm020674	
Dapma7bEVm026914	
Dapma7bEVm013853	
Dapma7bEVm014515	
Dapma7bEVm026722	
Dapma7bEVm012550	CS
Dapma7bEVm017984	
Dapma7bEVm014147	
Dapma7bEVm018613	KCND1;KCND2;KCND3
Dapma7bEVm006955	
Dapma7bEVm022027	
Dapma7bEVm006314	
Dapma7bEVm016881	
Dapma7bEVm019319	
Dapma7bEVm014156	
Dapma7bEVm016653	
Dapma7bEVm021195	MDK;PTN
Dapma7bEVm021558	
Dapma7bEVm019414	LSM14A;LSM14B
Dapma7bEVm019682	ERP70;HEL-S-269;P4HB;PDIA2;PDIA3;PDIA4;PDILT
Dapma7bEVm017885	
Dapma7bEVm020393	
Dapma7bEVm020719	
Dapma7bEVm017195	
Dapma7bEVm017929	
Dapma7bEVm019400	
Dapma7bEVm019798	DKFZp686E17257;SLC13A1;SLC13A2;SLC13A3;SLC13A4;SLC13A5
Dapma7bEVm021521	
Dapma7bEVm019968	MTA1;MTA2;MTA3
Dapma7bEVm019305	
Dapma7bEVm021904	
Dapma7bEVm016639	
Dapma7bEVm021831	
Dapma7bEVm018005	WNT1;WNT6
Dapma7bEVm019646	PCNA
Dapma7bEVm022257	ECT2;TOPBP1
Dapma7bEVm020774	
Dapma7bEVm020623	
Dapma7bEVm021328	SLC3A1
Dapma7bEVm017975	
Dapma7bEVm021391	
Dapma7bEVm021768	
Dapma7bEVm021931	RPL10;RPL10L
Dapma7bEVm021524	CHDH
Dapma7bEVm021903	
Dapma7bEVm017992	
Dapma7bEVm026138	
Dapma7bEVm020783	ADD1;ADD2;ADD3
Dapma7bEVm021088	
Dapma7bEVm020374	
Dapma7bEVm019150	CD22;SIGLEC1
Dapma7bEVm020218	
Dapma7bEVm022380	
Dapma7bEVm017979	BTRC;DKFZp781N011;FBXW11
Dapma7bEVm021161	
Dapma7bEVm022215	
Dapma7bEVm017910	PPP2CA;PPP2CB;PPP4C;PPP6C
Dapma7bEVm017884	NDUFS2
Dapma7bEVm021222	
Dapma7bEVm021277	
Dapma7bEVm021607	OGT
Dapma7bEVm002308	COL17A1
Dapma7bEVm009477	KCNH2;KCNH6;KCNH7
Dapma7bEVm013247	
Dapma7bEVm012558	
Dapma7bEVm018117	
Dapma7bEVm021876	
Dapma7bEVm019951	RPL6
Dapma7bEVm018013	
Dapma7bEVm000064	DPP4;FAP
Dapma7bEVm004438	ATP5O
Dapma7bEVm015685	
Dapma7bEVm014209	
Dapma7bEVm017842	
Dapma7bEVm019033	H1F0;H1FX
Dapma7bEVm015890	MT-ND4;ND4
Dapma7bEVm002931	
Dapma7bEVm012918	
Dapma7bEVm020209	HEL-S-1;HEL2;SFN;YWHAB;YWHAE;YWHAG;YWHAH;YWHAQ;YWHAZ
Dapma7bEVm002225	SLC6A2;SLC6A3;SLC6A4
Dapma7bEVm011466	C19orf4;TMEM59;TMEM59L
Dapma7bEVm014163	
Dapma7bEVm021486	
Dapma7bEVm006487	BCHE
Dapma7bEVm004187	
Dapma7bEVm009068	
Dapma7bEVm003060	NOC2L
Dapma7bEVm012838	
Dapma7bEVm008063	PSMC3IP
Dapma7bEVm011067	TSTA3
Dapma7bEVm003005	DKFZp686D10173;POLR2B;POLR3B
Dapma7bEVm022243	
Dapma7bEVm026172	
Dapma7bEVm017221	C8orf33;LOC105373926;LOC105374103;LOC105376526;LOC105376906;LOC105379356;LOC107984745;LOC112267992;RTL1
Dapma7bEVm011095	SAMD3
Dapma7bEVm029287	
Dapma7bEVm026134	
Dapma7bEVm010315	CBX1;CBX3;CBX5;HEL25
Dapma7bEVm011796	
Dapma7bEVm029494	
Dapma7bEVm018566	BHMT;BHMT2;HEL-S-61p;MTR
Dapma7bEVm016755	
Dapma7bEVm013677	
Dapma7bEVm001031	AQR
Dapma7bEVm012161	
Dapma7bEVm008910	
Dapma7bEVm010214	SMC5
Dapma7bEVm006950	
Dapma7bEVm010357	PUM3
Dapma7bEVm008341	TKFC
Dapma7bEVm006040	ZDHHC3;ZDHHC7
Dapma7bEVm005665	B4GALT1;B4GALT2;B4GALT3;B4GALT4;B4GALT5;B4GALT6
Dapma7bEVm018626	DLGAP5
Dapma7bEVm002436	HSD17B12;HSD17B3;HSDL1
Dapma7bEVm009116	
Dapma7bEVm012124	
Dapma7bEVm025708	
Dapma7bEVm007869	RGS1;RGS13;RGS16;RGS18;RGS2;RGS21;RGS3;RGS4;RGS5;RGS8
Dapma7bEVm016188	
Dapma7bEVm006706	
Dapma7bEVm010486	ANKK1;RIPK4;dik
Dapma7bEVm008086	
Dapma7bEVm027630	CLCA1;CLCA2;CLCA4
Dapma7bEVm011105	
Dapma7bEVm009931	
Dapma7bEVm008932	
Dapma7bEVm000974	
Dapma7bEVm026482	
Dapma7bEVm013409	
Dapma7bEVm016484	
Dapma7bEVm000721	COQ6
Dapma7bEVm012690	
Dapma7bEVm021467	
Dapma7bEVm024831	MT-ND1;ND1
Dapma7bEVm018924	
Dapma7bEVm012972	
Dapma7bEVm010656	
Dapma7bEVm001033	
Dapma7bEVm018593	
Dapma7bEVm008219	
Dapma7bEVm003149	RPA1
Dapma7bEVm009392	
Dapma7bEVm011781	
Dapma7bEVm015659	
Dapma7bEVm028818	
Dapma7bEVm025219	
Dapma7bEVm030539	
Dapma7bEVm001830	NOP56;NOP58
Dapma7bEVm028011	DDX56
Dapma7bEVm012874	
Dapma7bEVm030542	
Dapma7bEVm014066	
Dapma7bEVm023026	MRPL55
Dapma7bEVm007908	
Dapma7bEVm006182	FIG4
Dapma7bEVm001144	MUSK;ROR1;ROR2
Dapma7bEVm006745	C14orf118;GPATCH2;GPATCH2L
Dapma7bEVm001473	FBXL5
Dapma7bEVm025640	
Dapma7bEVm014584	
Dapma7bEVm015678	
Dapma7bEVm008462	
Dapma7bEVm008518	
Dapma7bEVm018085	
Dapma7bEVm007284	ASTL
Dapma7bEVm011016	CTSF;CTSW
Dapma7bEVm010051	BMP5;BMP6;BMP7;BMP8A;BMP8B
Dapma7bEVm010286	
Dapma7bEVm005510	FLJ11806;ZC3H14
Dapma7bEVm000344	PCF11
Dapma7bEVm005463	EPS8;EPS8L1;EPS8L2;EPS8L3
Dapma7bEVm004620	
Dapma7bEVm026784	
Dapma7bEVm001896	CNOT2
Dapma7bEVm017980	
Dapma7bEVm006701	
Dapma7bEVm020994	ARL14EP;ARL14EPL
Dapma7bEVm020914	
Dapma7bEVm002778	CPA1;CPA2;CPA3;CPA4;CPA5;CPA6;CPB1;CPB2;CPO
Dapma7bEVm013207	
Dapma7bEVm016467	
Dapma7bEVm024751	
Dapma7bEVm026471	
Dapma7bEVm000443	TRAPPC8
Dapma7bEVm018644	
Dapma7bEVm023221	PPM1G
Dapma7bEVm015222	APBB1;APBB2;APBB3
Dapma7bEVm013650	CTSB;DKFZp686N0152
Dapma7bEVm002257	SARS;SARS2
Dapma7bEVm011455	SLC35D1;SLC35D2
Dapma7bEVm016111	A4GALT;A4GNT
Dapma7bEVm028700	
Dapma7bEVm028128	
Dapma7bEVm023238	
Dapma7bEVm015508	HSPA14
Dapma7bEVm021559	
Dapma7bEVm018750	IFT81
Dapma7bEVm026654	
Dapma7bEVm006913	DGCR6;DGCR6L
Dapma7bEVm008418	FTH1;FTH1P18;FTHL17;FTL;FTMT
Dapma7bEVm025722	
Dapma7bEVm007732	
Dapma7bEVm022700	CYP2A13;CYP2A6;CYP2A7;CYP2B6;CYP2C18;CYP2C19;CYP2C8;CYP2C9;CYP2D6;CYP2D7;CYP2E1;CYP2F1;CYP2J2;CYP2R1;CYP2S1;CYP2U1;CYP2W1;DKFZp686I24235
Dapma7bEVm027507	
Dapma7bEVm014202	RPL23A
Dapma7bEVm018552	
Dapma7bEVm016759	
Dapma7bEVm025905	
Dapma7bEVm001546	SCD;SCD5
Dapma7bEVm012990	
Dapma7bEVm026021	
Dapma7bEVm025558	
Dapma7bEVm011701	
Dapma7bEVm028367	
Dapma7bEVm012890	
Dapma7bEVm022784	TXLNA;TXLNB;TXLNG
Dapma7bEVm023005	
Dapma7bEVm002066	
Dapma7bEVm023211	CPA1;CPA2;CPA3;CPA4;CPA5;CPA6;CPB1;CPB2;CPO
Dapma7bEVm004433	
Dapma7bEVm012199	
Dapma7bEVm001058	
Dapma7bEVm028972	EL52;HEL-S-125m;HSP90AA1;HSP90AB1;HSP90B1
Dapma7bEVm012392	
Dapma7bEVm006999	B3GNT6;B4GAT1
Dapma7bEVm008199	
Dapma7bEVm008283	
Dapma7bEVm006515	ATXN10
Dapma7bEVm027264	
Dapma7bEVm015296	METTL25;RRNAD1
Dapma7bEVm019899	
Dapma7bEVm023105	PIH1D1
Dapma7bEVm004632	
Dapma7bEVm025955	
Dapma7bEVm007526	HPGDS
Dapma7bEVm012442	C17orf113;KIAA1586
Dapma7bEVm007017	
Dapma7bEVm009877	DDX3X;DDX3Y;DDX4
Dapma7bEVm005395	
Dapma7bEVm016269	
Dapma7bEVm015197	
Dapma7bEVm009969	ITPKA;ITPKB;ITPKC
Dapma7bEVm009679	
Dapma7bEVm002033	GPATCH11
Dapma7bEVm022256	
Dapma7bEVm021485	GXYLT1;GXYLT2
Dapma7bEVm014643	
Dapma7bEVm021585	
Dapma7bEVm003736	
Dapma7bEVm011937	CLC;GRIFIN;LGALS12;LGALS13;LGALS14;LGALS16;LGALS3;LGALS4;LGALS8;LGALS9;LGALS9B;LGALS9C;LGALSL
Dapma7bEVm022064	
Dapma7bEVm015609	
Dapma7bEVm005197	
Dapma7bEVm028797	
Dapma7bEVm016285	
Dapma7bEVm017799	
Dapma7bEVm008562	CLVS1;CLVS2;RLBP1;TTPA;TTPAL
Dapma7bEVm025600	
Dapma7bEVm022955	C16orf58
Dapma7bEVm008255	
Dapma7bEVm012532	
Dapma7bEVm027322	
Dapma7bEVm012831	
Dapma7bEVm003983	DEPDC5
Dapma7bEVm011704	
Dapma7bEVm016903	
Dapma7bEVm009762	
Dapma7bEVm000858	
Dapma7bEVm015088	
Dapma7bEVm005097	FIGN;FIGNL1;SPAST
Dapma7bEVm028001	CCDC40
Dapma7bEVm015267	HIF1AN;JMJD5;KDM8;TYW5
Dapma7bEVm009975	PACSIN1;PACSIN2;PACSIN3
Dapma7bEVm015109	IGF2BP1;IGF2BP2;IGF2BP3
Dapma7bEVm005066	
Dapma7bEVm001063	
Dapma7bEVm006587	BMT2
Dapma7bEVm016110	FUT3;FUT4;FUT5;FUT6;FUT7;FUT9
Dapma7bEVm011589	
Dapma7bEVm016849	
Dapma7bEVm018100	RPL31
Dapma7bEVm009701	GCN1
Dapma7bEVm028446	
Dapma7bEVm019787	
Dapma7bEVm018128	
Dapma7bEVm010685	ANPEP;ENPEP;FLJ90650;LOC101929950;LVRN;NPEPPS;TRHDE
Dapma7bEVm004154	MPND;MYSM1
Dapma7bEVm006350	TMEM98
Dapma7bEVm014146	C8orf33;LOC105373926;LOC105374103;LOC105376526;LOC105376906;LOC105379356;LOC107984745;LOC112267992;RTL1
Dapma7bEVm013440	CENPB;CENPBD1;HEL106;JRK;JRKL;MGC12965;TIGD1;TIGD2;TIGD3;TIGD4;TIGD5;TIGD6;TIGD7
Dapma7bEVm029218	
Dapma7bEVm000942	MANEA;MANEAL
Dapma7bEVm017309	
Dapma7bEVm015777	
Dapma7bEVm005607	DKFZp564P2062;SUCLA2;SUCLG2
Dapma7bEVm003536	MSH4
Dapma7bEVm018171	PFN1;PFN2
Dapma7bEVm018511	EXD2
Dapma7bEVm002900	
Dapma7bEVm015144	
Dapma7bEVm006239	LIPA;LIPF;LIPJ;LIPK;LIPM;LIPN
Dapma7bEVm006637	ERCC1
Dapma7bEVm003945	DCTN6
Dapma7bEVm004094	RNF220
Dapma7bEVm005848	
Dapma7bEVm029564	
Dapma7bEVm012716	
Dapma7bEVm010085	
Dapma7bEVm006386	METTL24
Dapma7bEVm008018	CERS2;CERS3;CERS4;CERS5;CERS6
Dapma7bEVm009884	FAM46A;FAM46B;FAM46C;FAM46D
Dapma7bEVm001217	TMED6
Dapma7bEVm004744	A4GALT;A4GNT
Dapma7bEVm002034	
Dapma7bEVm010500	MRPL38
Dapma7bEVm009523	CSF1R;FLT1;FLT3;FLT4;KDR;KIT;PDGFRA;PDGFRB
Dapma7bEVm006730	NOTUM
Dapma7bEVm000150	FLNB
Dapma7bEVm015106	SIDT1;SIDT2
Dapma7bEVm002419	THG1L
Dapma7bEVm018691	CAMK1;CAMK1D;CAMK1G;CAMK4;CAMKV;PNCK;PSKH1;PSKH2
Dapma7bEVm006978	
Dapma7bEVm004663	ACSM1;ACSM2A;ACSM2B;ACSM3;ACSM4;ACSM5;ACSM6
Dapma7bEVm012788	
Dapma7bEVm007265	TTI2
Dapma7bEVm002894	
Dapma7bEVm007889	
Dapma7bEVm007668	SLC31A1
Dapma7bEVm022989	NPHS2;STOM;STOML1;STOML3
Dapma7bEVm006681	
Dapma7bEVm010878	NKX2-3;NKX2-5;NKX2-6
Dapma7bEVm001359	DNAJC6;GAK
Dapma7bEVm004814	UBE2CBP;UBE3D
Dapma7bEVm006448	HTR2A;HTR2B;HTR2C
Dapma7bEVm012001	RPS4X;RPS4Y1;RPS4Y2
Dapma7bEVm008173	C1GALT1;C1GALT1C1
Dapma7bEVm000455	PACS1;PACS2
Dapma7bEVm001157	PPP3CA;PPP3CB;PPP3CC
Dapma7bEVm000079	ARHGEF40;PLEKHG4;PLEKHG4B
Dapma7bEVm024291	
Dapma7bEVm004571	TRPC4AP
Dapma7bEVm005120	DET1
Dapma7bEVm002455	DTX1;DTX2;DTX4
Dapma7bEVm005575	
Dapma7bEVm007358	UBE2G1;UBE2G2
Dapma7bEVm002423	
Dapma7bEVm012397	LOC101929773;UGT1A1;UGT1A10;UGT1A3;UGT1A4;UGT1A5;UGT1A6;UGT1A7;UGT1A8;UGT1A9;UGT2A1;UGT2A3;UGT2B10;UGT2B11;UGT2B15;UGT2B17;UGT2B28;UGT2B4;UGT2B7;UGT3A1;UGT3A2;UGT8
Dapma7bEVm025991	
Dapma7bEVm022378	
Dapma7bEVm016135	
Dapma7bEVm013250	MRPL2
Dapma7bEVm008702	
Dapma7bEVm028605	F11;KLKB1
Dapma7bEVm003424	EEF1AKMT1;LOC221143
Dapma7bEVm007470	C8orf37
Dapma7bEVm010784	
Dapma7bEVm009644	
Dapma7bEVm001078	MSH5
Dapma7bEVm002972	
Dapma7bEVm001811	DLGAP5
Dapma7bEVm011340	
Dapma7bEVm002424	
Dapma7bEVm004343	FAXDC2
Dapma7bEVm017213	B4GALT1;B4GALT2;B4GALT3;B4GALT4;B4GALT5;B4GALT6
Dapma7bEVm004150	ADCYAP1R1;GCGR;GHRHR;GIPR;GLP1R;GLP2R;PTH1R;PTH2R;PTHR1;SCTR;VIPR1;VIPR2
Dapma7bEVm010046	FBXO21
Dapma7bEVm022846	NKRF;NRF
Dapma7bEVm015891	
Dapma7bEVm013254	
Dapma7bEVm015300	WNT1;WNT6
Dapma7bEVm030567	
Dapma7bEVm002412	
Dapma7bEVm022902	
Dapma7bEVm022731	FDXR
Dapma7bEVm012273	ALG12;ZBED1;ZBED4;ZBED6
Dapma7bEVm002708	
Dapma7bEVm001638	AKAP7
Dapma7bEVm027669	
Dapma7bEVm018635	
Dapma7bEVm016013	
Dapma7bEVm027258	
Dapma7bEVm006671	
Dapma7bEVm011014	IGLON5;LSAMP;NEGR1;NTM;OPCML
Dapma7bEVm012737	RPL11
Dapma7bEVm009908	GDI1;GDI2
Dapma7bEVm001001	
Dapma7bEVm004495	SVEP1
Dapma7bEVm015779	
Dapma7bEVm002103	
Dapma7bEVm002645	GMPS
Dapma7bEVm001126	SLC6A9
