Dapma7bEVm000540	FBgn0034997;FBgn0039768;FBgn0039769
Dapma7bEVm000541	FBgn0034135;FBgn0037130
Dapma7bEVm000542	
Dapma7bEVm000543	FBgn0030431;FBgn0032522
Dapma7bEVm000544	
Dapma7bEVm000545	FBgn0003435;FBgn0011224
Dapma7bEVm000546	
Dapma7bEVm000552	
Dapma7bEVm000557	FBgn0037555;FBgn0263738;FBgn0263757
Dapma7bEVm000563	FBgn0037779
Dapma7bEVm000566	
Dapma7bEVm000567	FBgn0034029
Dapma7bEVm000569	FBgn0050467
Dapma7bEVm000574	FBgn0284246
Dapma7bEVm000575	FBgn0030151
Dapma7bEVm000579	FBgn0034882;FBgn0034883;FBgn0034884;FBgn0034885
Dapma7bEVm000582	
Dapma7bEVm000584	
Dapma7bEVm000585	FBgn0261534
Dapma7bEVm000587	
Dapma7bEVm000588	
Dapma7bEVm000591	FBgn0010226
Dapma7bEVm000596	FBgn0024836
Dapma7bEVm000598	FBgn0024277
Dapma7bEVm000599	FBgn0039536
Dapma7bEVm000600	FBgn0032363
Dapma7bEVm000614	FBgn0260935
Dapma7bEVm000615	
Dapma7bEVm000618	FBgn0031752
Dapma7bEVm000619	FBgn0283682
Dapma7bEVm000624	FBgn0004839;FBgn0267728
Dapma7bEVm000625	FBgn0267795
Dapma7bEVm000627	
Dapma7bEVm000628	FBgn0036043;FBgn0259111
Dapma7bEVm000630	FBgn0034720;FBgn0036376;FBgn0046704
Dapma7bEVm000632	
Dapma7bEVm000633	
Dapma7bEVm000635	
Dapma7bEVm000639	
Dapma7bEVm000640	FBgn0000635
Dapma7bEVm000643	FBgn0003475
Dapma7bEVm000645	FBgn0004657;FBgn0010395
Dapma7bEVm000646	
Dapma7bEVm000647	
Dapma7bEVm000648	FBgn0058178
Dapma7bEVm000649	
Dapma7bEVm000650	FBgn0000479;FBgn0264815
Dapma7bEVm000651	
Dapma7bEVm000654	FBgn0027081
Dapma7bEVm000660	FBgn0036147
Dapma7bEVm000661	FBgn0031233;FBgn0032249;FBgn0034009
Dapma7bEVm000662	
Dapma7bEVm000663	FBgn0036821;FBgn0263120
Dapma7bEVm000667	FBgn0001308;FBgn0004378;FBgn0004380;FBgn0004381;FBgn0039925
Dapma7bEVm000668	FBgn0030141
Dapma7bEVm000669	FBgn0020660
Dapma7bEVm000670	
Dapma7bEVm000671	FBgn0010414;FBgn0011603;FBgn0034136
Dapma7bEVm000674	
Dapma7bEVm000675	FBgn0025837;FBgn0030361;FBgn0030796;FBgn0030932
Dapma7bEVm000678	
Dapma7bEVm000681	FBgn0001138;FBgn0003117
Dapma7bEVm000682	FBgn0051739
Dapma7bEVm000683	FBgn0039335
Dapma7bEVm000684	FBgn0020762;FBgn0025683;FBgn0031220;FBgn0031449;FBgn0031515;FBgn0031516;FBgn0032167;FBgn0052091;FBgn0264494
Dapma7bEVm000688	FBgn0262871
Dapma7bEVm000690	
Dapma7bEVm000691	
Dapma7bEVm000695	FBgn0028561;FBgn0028562;FBgn0028563;FBgn0033047;FBgn0264574
Dapma7bEVm000697	
Dapma7bEVm000699	FBgn0260943
Dapma7bEVm000702	FBgn0000078;FBgn0000079;FBgn0020506
Dapma7bEVm000703	FBgn0003676;FBgn0015019;FBgn0030086;FBgn0037632
Dapma7bEVm000708	
Dapma7bEVm000709	
Dapma7bEVm000710	FBgn0027574
Dapma7bEVm000711	
Dapma7bEVm000713	FBgn0013307;FBgn0013308
Dapma7bEVm000714	FBgn0032387
Dapma7bEVm000716	FBgn0029898
Dapma7bEVm000717	FBgn0028336;FBgn0029890;FBgn0036162;FBgn0051874
Dapma7bEVm000718	FBgn0030037
Dapma7bEVm000720	
Dapma7bEVm000721	FBgn0031713
Dapma7bEVm000722	FBgn0032864;FBgn0035726;FBgn0038700;FBgn0038701;FBgn0038702;FBgn0038705
Dapma7bEVm000725	
Dapma7bEVm000730	
Dapma7bEVm000731	FBgn0033948
Dapma7bEVm000733	FBgn0039055
Dapma7bEVm000735	
Dapma7bEVm000738	
Dapma7bEVm000741	
Dapma7bEVm000744	FBgn0022382;FBgn0259243
Dapma7bEVm000748	FBgn0035231;FBgn0041342
Dapma7bEVm000749	FBgn0003450;FBgn0030051;FBgn0030925;FBgn0030926;FBgn0034139;FBgn0034796;FBgn0038113;FBgn0038114;FBgn0039628;FBgn0039629;FBgn0039630
Dapma7bEVm000750	
Dapma7bEVm000751	FBgn0039480;FBgn0039481
Dapma7bEVm000754	
Dapma7bEVm000755	
Dapma7bEVm000757	FBgn0030485;FBgn0030509
Dapma7bEVm000759	FBgn0011294;FBgn0032453;FBgn0037431;FBgn0037432;FBgn0037433;FBgn0038972;FBgn0038973;FBgn0265272
Dapma7bEVm000761	FBgn0001285;FBgn0003356;FBgn0003357;FBgn0003358;FBgn0020906;FBgn0023197;FBgn0030688;FBgn0031653;FBgn0031654;FBgn0035661;FBgn0035663;FBgn0035665;FBgn0035666;FBgn0035667;FBgn0035669;FBgn0035670;FBgn0035678;FBgn0035886;FBgn0035887;FBgn0036015;FBgn0036022;FBgn0036023;FBgn0036024;FBgn0036264;FBgn0036738;FBgn0039777;FBgn0039778;FBgn0040060;FBgn0052382;FBgn0052383;FBgn0250815
Dapma7bEVm000762	
Dapma7bEVm000766	
Dapma7bEVm000767	
Dapma7bEVm000770	FBgn0011294;FBgn0032453;FBgn0037431;FBgn0037432;FBgn0037433;FBgn0038972;FBgn0038973;FBgn0265272
Dapma7bEVm000771	
Dapma7bEVm000772	
Dapma7bEVm000774	
Dapma7bEVm000776	
Dapma7bEVm000777	
Dapma7bEVm000780	
Dapma7bEVm000782	FBgn0021764
Dapma7bEVm000783	
Dapma7bEVm000784	FBgn0003301;FBgn0004852;FBgn0023416;FBgn0024150;FBgn0040506;FBgn0040507;FBgn0040508;FBgn0040509;FBgn0040510;FBgn0052301;FBgn0052305;FBgn0263131
Dapma7bEVm000785	FBgn0020261;FBgn0031868
Dapma7bEVm000786	FBgn0011606;FBgn0032243
Dapma7bEVm000788	FBgn0032006
Dapma7bEVm000789	
Dapma7bEVm000790	FBgn0262127
Dapma7bEVm000791	
Dapma7bEVm000798	FBgn0038511
Dapma7bEVm000799	FBgn0036369;FBgn0036844;FBgn0243512
Dapma7bEVm000801	FBgn0003444
Dapma7bEVm000804	
Dapma7bEVm000805	FBgn0038135;FBgn0038136;FBgn0051198;FBgn0259237
Dapma7bEVm000814	FBgn0004577;FBgn0038469;FBgn0259233;FBgn0261987;FBgn0263986
Dapma7bEVm000815	
Dapma7bEVm000817	FBgn0027588
Dapma7bEVm000818	
Dapma7bEVm000821	FBgn0033463;FBgn0261550
Dapma7bEVm000822	FBgn0029693
Dapma7bEVm000823	FBgn0039623;FBgn0085385
Dapma7bEVm000828	FBgn0010488
Dapma7bEVm000831	FBgn0031536
Dapma7bEVm000837	FBgn0028886;FBgn0029762;FBgn0033443;FBgn0033708;FBgn0034381;FBgn0035969
Dapma7bEVm000839	FBgn0003124
Dapma7bEVm000845	
Dapma7bEVm000846	FBgn0261456;FBgn0266465
Dapma7bEVm000849	FBgn0028646;FBgn0037970;FBgn0260743
Dapma7bEVm000853	FBgn0032147;FBgn0283680
Dapma7bEVm000854	
Dapma7bEVm000856	FBgn0036317
Dapma7bEVm000858	FBgn0031265
Dapma7bEVm000860	FBgn0266064
Dapma7bEVm000861	FBgn0031773
Dapma7bEVm000865	FBgn0034418
Dapma7bEVm000867	FBgn0027572;FBgn0029924;FBgn0034628;FBgn0034629
Dapma7bEVm000868	FBgn0015553
Dapma7bEVm000869	
Dapma7bEVm000876	FBgn0015925
Dapma7bEVm000880	FBgn0035192
Dapma7bEVm000890	FBgn0033323;FBgn0033324;FBgn0033326;FBgn0033599;FBgn0034156
Dapma7bEVm000891	FBgn0030109
Dapma7bEVm000893	
Dapma7bEVm000894	
Dapma7bEVm000897	FBgn0033918
Dapma7bEVm000898	FBgn0033763;FBgn0036765;FBgn0036768;FBgn0052191
Dapma7bEVm000899	FBgn0035392
Dapma7bEVm000903	
Dapma7bEVm000904	FBgn0031519;FBgn0039141
Dapma7bEVm000906	FBgn0033183
Dapma7bEVm000913	FBgn0036301
Dapma7bEVm000917	FBgn0030984;FBgn0031466;FBgn0031468;FBgn0031469;FBgn0031472;FBgn0032078;FBgn0033271;FBgn0054056;FBgn0054057;FBgn0085481
Dapma7bEVm000918	FBgn0000615
Dapma7bEVm000920	FBgn0035501;FBgn0052260
Dapma7bEVm000921	
Dapma7bEVm000927	FBgn0284244
Dapma7bEVm000928	FBgn0265191
Dapma7bEVm000929	
Dapma7bEVm000931	FBgn0039331;FBgn0039909
Dapma7bEVm000935	FBgn0023495;FBgn0023496;FBgn0024740;FBgn0031533;FBgn0032264;FBgn0032265;FBgn0032266;FBgn0032271;FBgn0032981;FBgn0033999;FBgn0034990;FBgn0036996;FBgn0038067;FBgn0038068;FBgn0038069;FBgn0038070;FBgn0042207;FBgn0043825;FBgn0051089;FBgn0051091;FBgn0051871;FBgn0051872;FBgn0265264
Dapma7bEVm000937	
Dapma7bEVm000940	FBgn0003889;FBgn0003890;FBgn0284243
Dapma7bEVm000942	FBgn0031716
Dapma7bEVm000944	FBgn0039480;FBgn0039481
Dapma7bEVm000945	
Dapma7bEVm000948	FBgn0034614
Dapma7bEVm000949	FBgn0031463
Dapma7bEVm000950	
Dapma7bEVm000953	FBgn0039385
Dapma7bEVm000954	FBgn0031814
Dapma7bEVm000956	FBgn0036911
Dapma7bEVm000959	FBgn0051005
Dapma7bEVm000965	FBgn0033431;FBgn0034427;FBgn0034665
Dapma7bEVm000968	FBgn0037512
Dapma7bEVm000971	FBgn0033203;FBgn0038610
Dapma7bEVm000972	
Dapma7bEVm000974	FBgn0085476;FBgn0085477;FBgn0250847
Dapma7bEVm000977	FBgn0030345
Dapma7bEVm000980	FBgn0027552;FBgn0033101;FBgn0035476;FBgn0036183;FBgn0036290;FBgn0058064;FBgn0086254
Dapma7bEVm000981	FBgn0037815
Dapma7bEVm000984	FBgn0003517
Dapma7bEVm000989	
Dapma7bEVm000993	FBgn0031662
Dapma7bEVm000995	FBgn0039480;FBgn0039481
Dapma7bEVm000996	
Dapma7bEVm000998	
Dapma7bEVm001001	
Dapma7bEVm001006	
Dapma7bEVm001009	FBgn0010387;FBgn0031992;FBgn0035742;FBgn0035743;FBgn0035926;FBgn0250836
Dapma7bEVm001012	FBgn0021814
Dapma7bEVm001023	FBgn0025802
Dapma7bEVm001026	FBgn0000299;FBgn0016075
Dapma7bEVm001031	FBgn0051368
Dapma7bEVm001033	FBgn0013765
Dapma7bEVm001037	FBgn0027582;FBgn0052000
Dapma7bEVm001039	FBgn0003416
Dapma7bEVm001042	FBgn0030087;FBgn0031995
Dapma7bEVm001044	FBgn0036896
Dapma7bEVm001049	
Dapma7bEVm001050	
Dapma7bEVm001051	FBgn0040273
Dapma7bEVm001054	FBgn0011829;FBgn0022800
Dapma7bEVm001055	FBgn0034013
Dapma7bEVm001057	FBgn0250850
Dapma7bEVm001058	
Dapma7bEVm001062	FBgn0028692
Dapma7bEVm001063	
Dapma7bEVm001066	FBgn0003079;FBgn0015402
Dapma7bEVm001072	FBgn0034802
Dapma7bEVm001074	FBgn0038146
Dapma7bEVm001078	
Dapma7bEVm001079	FBgn0029706;FBgn0034276
Dapma7bEVm001080	
Dapma7bEVm001083	
Dapma7bEVm001084	
Dapma7bEVm001091	FBgn0031514;FBgn0259150;FBgn0259994
Dapma7bEVm001096	FBgn0026787;FBgn0028703
Dapma7bEVm001097	FBgn0040344
Dapma7bEVm001099	
Dapma7bEVm001104	FBgn0003319;FBgn0265011
Dapma7bEVm001105	FBgn0030148;FBgn0031032;FBgn0031033;FBgn0031034;FBgn0033792;FBgn0038873;FBgn0039091;FBgn0039092;FBgn0039093;FBgn0053337;FBgn0259229;FBgn0260006
Dapma7bEVm001107	
Dapma7bEVm001108	FBgn0004876;FBgn0283712
Dapma7bEVm001111	
Dapma7bEVm001112	FBgn0026150;FBgn0038072
Dapma7bEVm001113	FBgn0023536;FBgn0030403
Dapma7bEVm001114	
Dapma7bEVm001116	FBgn0003231
Dapma7bEVm001123	FBgn0045843;FBgn0086356
Dapma7bEVm001126	FBgn0028886;FBgn0029762;FBgn0033443;FBgn0033708;FBgn0034381;FBgn0035969
Dapma7bEVm001128	FBgn0013953;FBgn0034275;FBgn0036240;FBgn0038337;FBgn0038354;FBgn0039736;FBgn0039787;FBgn0039789
Dapma7bEVm001129	FBgn0030692
Dapma7bEVm001132	FBgn0033225
Dapma7bEVm001137	
Dapma7bEVm001141	FBgn0020767
Dapma7bEVm001144	
Dapma7bEVm001145	FBgn0031011;FBgn0034063
Dapma7bEVm001146	FBgn0037094
Dapma7bEVm001147	
Dapma7bEVm001150	FBgn0036754
Dapma7bEVm001151	
Dapma7bEVm001153	FBgn0022700;FBgn0022702;FBgn0034580;FBgn0034582;FBgn0038180;FBgn0263132
Dapma7bEVm001156	FBgn0025742;FBgn0028497;FBgn0030735;FBgn0035945
Dapma7bEVm001157	FBgn0010015;FBgn0011826;FBgn0267912
Dapma7bEVm001161	FBgn0002973
Dapma7bEVm001163	
Dapma7bEVm001169	
Dapma7bEVm001171	FBgn0265193
Dapma7bEVm001173	FBgn0034923
Dapma7bEVm001175	FBgn0052103;FBgn0067783
Dapma7bEVm001182	
Dapma7bEVm001183	FBgn0000405
Dapma7bEVm001187	FBgn0261119
Dapma7bEVm001188	FBgn0030365
Dapma7bEVm001189	FBgn0030122;FBgn0032188
Dapma7bEVm001195	FBgn0024556;FBgn0033184
Dapma7bEVm001199	FBgn0040075;FBgn0040078
Dapma7bEVm001200	FBgn0284244
Dapma7bEVm001201	FBgn0024963
Dapma7bEVm001202	FBgn0284244
Dapma7bEVm001203	
Dapma7bEVm001212	
Dapma7bEVm001213	FBgn0035146
Dapma7bEVm001216	FBgn0038424
Dapma7bEVm001217	FBgn0061492
Dapma7bEVm001218	FBgn0259697
Dapma7bEVm001219	
Dapma7bEVm001220	FBgn0033869
Dapma7bEVm001223	FBgn0033867;FBgn0034499
Dapma7bEVm001225	FBgn0036485;FBgn0044872
Dapma7bEVm001226	FBgn0025631;FBgn0025632;FBgn0046687
Dapma7bEVm001228	FBgn0031359
Dapma7bEVm001229	FBgn0027864
Dapma7bEVm001234	FBgn0013334
Dapma7bEVm001235	FBgn0031491;FBgn0039378
Dapma7bEVm001237	FBgn0030329
Dapma7bEVm001242	FBgn0036992
Dapma7bEVm001243	
Dapma7bEVm001245	FBgn0035607;FBgn0036203;FBgn0036226;FBgn0036227;FBgn0036228;FBgn0036229;FBgn0036230;FBgn0036361;FBgn0036362;FBgn0036363;FBgn0036940;FBgn0051077;FBgn0053265;FBgn0264488
Dapma7bEVm001250	
Dapma7bEVm001253	
Dapma7bEVm001257	
Dapma7bEVm001258	FBgn0031592;FBgn0037834;FBgn0038306
Dapma7bEVm001259	
Dapma7bEVm001260	
Dapma7bEVm001261	FBgn0033428
Dapma7bEVm001262	
Dapma7bEVm001263	
Dapma7bEVm001264	FBgn0013770;FBgn0033874;FBgn0034229
Dapma7bEVm001265	FBgn0263607;FBgn0263608
Dapma7bEVm001266	
Dapma7bEVm001268	
Dapma7bEVm001271	FBgn0021768
Dapma7bEVm001273	
Dapma7bEVm001274	FBgn0001285;FBgn0003356;FBgn0003357;FBgn0003358;FBgn0020906;FBgn0023197;FBgn0030688;FBgn0031653;FBgn0031654;FBgn0035661;FBgn0035663;FBgn0035665;FBgn0035666;FBgn0035667;FBgn0035669;FBgn0035670;FBgn0035678;FBgn0035886;FBgn0035887;FBgn0036015;FBgn0036022;FBgn0036023;FBgn0036024;FBgn0036264;FBgn0036738;FBgn0039777;FBgn0039778;FBgn0040060;FBgn0052382;FBgn0052383;FBgn0250815
Dapma7bEVm001276	FBgn0033869
Dapma7bEVm001278	FBgn0038319
Dapma7bEVm001279	
Dapma7bEVm001280	
Dapma7bEVm001281	
Dapma7bEVm001283	FBgn0005655;FBgn0032813
Dapma7bEVm001287	
Dapma7bEVm001288	FBgn0001285;FBgn0003356;FBgn0003357;FBgn0003358;FBgn0020906;FBgn0023197;FBgn0030688;FBgn0031653;FBgn0031654;FBgn0035661;FBgn0035663;FBgn0035665;FBgn0035666;FBgn0035667;FBgn0035669;FBgn0035670;FBgn0035678;FBgn0035886;FBgn0035887;FBgn0036015;FBgn0036022;FBgn0036023;FBgn0036024;FBgn0036264;FBgn0036738;FBgn0039777;FBgn0039778;FBgn0040060;FBgn0052382;FBgn0052383;FBgn0250815
